store_id,sales_amount,date
47,983.84,2023-09-25
30,1534.25,2023-05-07
62,2884.28,2023-08-18
11,4029.34,2023-04-13
8,4356.77,2023-11-10
12,2743.52,2023-06-19
62,4011.54,2023-12-21
82,4688.79,2023-02-18
77,136.31,2023-03-03
59,4718.96,2023-03-01
60,1593.29,2023-04-06
18,3488.69,2023-06-28
38,3920.46,2023-10-14
87,339.17,2023-12-06
37,3897.7,2023-04-08
60,3256.06,2023-06-24
58,1328.94,2023-08-15
19,4162.68,2023-01-07
53,486.65,2023-10-12
83,898.67,2023-04-04
61,511.66,2023-05-15
8,1121.2,2023-09-23
79,2416.78,2023-10-05
1,877.14,2023-11-01
86,3310.31,2023-11-10
81,602.4,2023-06-17
35,3609.27,2023-03-16
7,1157.62,2023-08-03
76,1474.99,2023-02-12
10,1859.49,2023-10-20
28,1004.12,2023-07-04
74,292.36,2023-09-22
12,2173.61,2023-07-16
21,2636.33,2023-07-11
72,642.86,2023-10-08
90,1739.57,2023-04-23
98,4673.61,2023-12-28
93,2718.31,2023-04-03
26,2090.29,2023-07-04
62,3251.99,2023-02-12
19,2379.52,2023-06-15
87,3144.47,2023-08-12
57,1847.25,2023-02-21
52,1505.08,2023-03-05
78,4707.04,2023-03-20
8,4591.84,2023-09-02
83,3175.0,2023-11-16
24,4527.89,2023-10-25
11,2777.14,2023-12-12
59,2363.13,2023-04-09
64,1650.61,2023-10-30
8,1662.39,2023-05-27
39,2621.31,2023-10-08
19,1801.36,2023-03-24
61,234.08,2023-05-22
72,1367.49,2023-12-13
41,3876.64,2023-07-19
39,4588.34,2023-02-13
84,3820.29,2023-11-28
28,2129.17,2023-01-24
83,4684.05,2023-01-08
29,104.1,2023-12-07
99,2803.74,2023-07-06
6,2053.49,2023-10-03
81,4549.13,2023-01-23
3,2530.63,2023-01-18
63,1026.46,2023-10-02
34,3640.79,2023-09-24
47,1647.19,2023-06-27
84,3633.62,2023-06-18
77,1952.74,2023-07-14
99,2790.43,2023-02-16
48,3324.21,2023-08-11
73,640.45,2023-04-27
81,3840.44,2023-06-24
89,3454.09,2023-10-21
81,3524.5,2023-08-21
8,514.77,2023-02-25
99,145.57,2023-05-30
53,958.78,2023-05-02
60,4496.18,2023-04-01
91,335.07,2023-07-01
57,2494.41,2023-11-16
19,2242.84,2023-11-28
22,2458.46,2023-10-22
30,4919.93,2023-09-08
45,1277.96,2023-12-17
57,2700.18,2023-01-06
61,4137.36,2023-02-12
66,3061.81,2023-08-13
65,2482.31,2023-04-11
22,2496.48,2023-02-11
67,645.46,2023-09-02
39,3150.01,2023-01-11
32,4617.13,2023-09-07
28,953.89,2023-02-08
72,2239.15,2023-02-21
39,1187.87,2023-06-11
11,4304.19,2023-06-19
99,2041.69,2023-02-16
25,2078.33,2023-07-27
41,1239.46,2023-02-22
84,4260.62,2023-08-09
62,1875.21,2023-08-15
29,1851.62,2023-05-22
1,566.64,2023-02-21
29,2607.69,2023-09-01
40,4274.22,2023-05-10
10,669.33,2023-04-16
2,1375.51,2023-05-14
66,3488.68,2023-08-17
38,4048.99,2023-04-08
84,2995.36,2023-01-09
4,2862.41,2023-09-29
90,2576.5,2023-10-28
39,2361.22,2023-05-01
11,2864.64,2023-02-26
97,2457.86,2023-05-29
83,4100.97,2023-06-27
10,496.36,2023-10-12
58,391.19,2023-10-25
60,4236.55,2023-03-28
97,1121.47,2023-04-08
23,257.09,2023-05-20
3,1352.87,2023-02-28
17,3271.76,2023-04-24
88,3800.31,2023-08-16
50,2829.13,2023-01-11
4,3913.35,2023-12-11
47,2275.35,2023-08-26
11,3364.03,2023-07-25
21,4882.27,2023-10-16
30,4647.2,2023-03-15
96,233.59,2023-09-21
79,2313.01,2023-12-23
12,3983.87,2023-06-15
43,4618.97,2023-02-23
10,1282.52,2023-08-13
91,2812.39,2023-07-09
8,2526.42,2023-11-04
53,2460.67,2023-03-21
89,4201.49,2023-03-07
16,2331.12,2023-09-22
66,4051.26,2023-08-01
15,2042.52,2023-06-24
10,3352.74,2023-11-29
87,1826.89,2023-03-06
38,4233.18,2023-05-24
55,1365.22,2023-12-12
68,3602.38,2023-01-02
92,4783.65,2023-09-17
16,3838.79,2023-05-13
69,3834.31,2023-04-26
20,3231.16,2023-05-19
98,3418.31,2023-03-19
86,4651.16,2023-12-27
83,429.74,2023-12-28
26,2809.04,2023-02-07
69,2096.21,2023-08-04
92,3993.97,2023-05-03
74,1039.11,2023-01-18
98,955.04,2023-04-12
67,3933.54,2023-09-06
38,2368.66,2023-01-22
58,4407.06,2023-06-03
93,1230.07,2023-07-23
59,267.67,2023-10-29
9,3378.28,2023-11-06
35,1040.34,2023-05-20
90,913.1,2023-05-19
54,2888.61,2023-03-02
39,4759.33,2023-04-20
69,2590.06,2023-05-09
78,1396.39,2023-03-02
58,1726.53,2023-12-28
12,4125.01,2023-01-18
90,104.83,2023-08-19
51,4024.81,2023-10-20
51,4488.64,2023-08-11
80,1527.57,2023-06-12
61,3372.89,2023-08-11
83,1575.53,2023-03-18
54,4114.92,2023-08-31
44,2715.34,2023-09-24
63,3434.29,2023-07-19
3,2547.84,2023-10-22
100,1283.34,2023-05-22
93,242.46,2023-05-15
25,3280.22,2023-01-24
74,1855.08,2023-04-10
12,4643.12,2023-03-07
70,1467.73,2023-03-12
44,196.28,2023-02-24
6,1581.26,2023-12-26
52,3014.85,2023-10-08
93,2407.74,2023-06-25
9,1799.15,2023-01-19
18,275.81,2023-11-13
11,3531.89,2023-01-29
13,2802.63,2023-05-01
53,139.28,2023-07-13
62,2767.23,2023-06-29
19,2601.0,2023-10-14
30,4633.57,2023-01-07
29,2310.82,2023-01-11
28,900.99,2023-10-26
7,3425.3,2023-09-19
15,1302.38,2023-08-17
100,4023.63,2023-10-19
62,1843.07,2023-08-06
5,2649.49,2023-08-19
28,1370.23,2023-01-13
67,4347.62,2023-12-22
38,1633.1,2023-05-02
25,1336.19,2023-10-08
22,4662.39,2023-04-14
66,4987.18,2023-12-20
71,3368.36,2023-11-07
73,4876.39,2023-12-18
52,3901.02,2023-11-08
27,629.4,2023-02-22
53,3888.56,2023-11-13
24,3509.41,2023-10-05
53,4687.78,2023-02-24
59,2032.91,2023-06-29
48,682.0,2023-05-10
40,4806.54,2023-11-16
51,1931.26,2023-05-06
81,1597.45,2023-04-28
5,1656.64,2023-05-11
59,228.6,2023-02-24
49,2787.17,2023-09-13
49,2656.98,2023-02-18
1,2007.14,2023-01-30
5,4258.59,2023-03-12
9,4461.92,2023-05-13
28,2302.23,2023-04-02
57,570.07,2023-07-12
56,4412.94,2023-07-04
16,2722.89,2023-04-27
96,4917.94,2023-02-01
91,1816.11,2023-03-15
67,3274.05,2023-01-20
48,3274.24,2023-07-25
53,4619.08,2023-06-15
54,891.58,2023-01-31
55,2778.16,2023-03-16
60,2771.09,2023-12-24
36,4085.85,2023-02-08
23,1391.76,2023-12-28
55,1129.48,2023-02-25
26,3324.28,2023-04-20
34,4867.04,2023-10-20
44,239.22,2023-07-10
66,4569.83,2023-02-14
59,4198.92,2023-04-14
29,1209.83,2023-11-25
46,4043.16,2023-03-08
7,4364.71,2023-10-09
46,599.17,2023-05-24
5,3479.15,2023-06-10
19,4754.1,2023-10-13
98,3691.83,2023-11-27
96,2926.87,2023-11-29
80,1211.96,2023-09-17
22,1021.81,2023-04-21
11,2645.01,2023-07-24
92,3573.11,2023-09-02
37,4103.74,2023-03-24
86,144.77,2023-07-11
99,1758.43,2023-11-30
58,3824.88,2023-12-20
31,683.17,2023-10-25
4,1304.43,2023-05-08
65,1768.97,2023-08-25
17,1101.92,2023-11-04
66,3171.51,2023-04-12
45,1347.15,2023-04-13
54,1757.82,2023-11-19
14,438.47,2023-04-02
8,926.09,2023-04-24
56,4924.62,2023-08-05
39,592.21,2023-03-03
34,4165.77,2023-01-18
93,3122.14,2023-12-29
21,4730.0,2023-08-10
60,4003.37,2023-12-29
100,629.18,2023-07-09
76,694.09,2023-04-27
72,3892.87,2023-04-20
84,1305.47,2023-08-20
96,3516.37,2023-07-21
14,3351.45,2023-01-22
25,1395.47,2023-04-18
50,2025.33,2023-02-26
58,1310.46,2023-04-05
61,4583.77,2023-01-19
28,4490.83,2023-06-06
33,389.42,2023-07-13
28,3997.36,2023-10-09
69,733.5,2023-05-05
33,2055.89,2023-01-09
7,4798.89,2023-10-05
38,1031.02,2023-09-13
85,3966.71,2023-05-19
86,1415.21,2023-03-24
71,693.65,2023-11-12
69,2970.63,2023-09-20
74,1848.71,2023-11-02
49,4501.59,2023-11-25
42,3334.06,2023-07-19
30,3442.11,2023-08-10
7,186.81,2023-12-06
7,129.68,2023-05-18
68,4512.7,2023-04-12
21,3213.03,2023-05-22
6,1370.88,2023-04-13
56,3569.71,2023-04-15
64,1038.1,2023-02-08
50,2913.61,2023-06-19
46,1413.27,2023-11-23
12,2400.91,2023-11-28
73,2957.4,2023-08-11
93,2576.4,2023-04-25
60,1238.62,2023-03-16
48,2451.38,2023-06-15
52,4086.85,2023-01-12
43,685.33,2023-09-06
58,549.59,2023-11-06
39,2324.68,2023-04-09
94,3871.72,2023-05-07
43,1670.24,2023-04-18
45,4788.65,2023-12-22
15,3995.48,2023-06-09
63,391.3,2023-09-24
82,4948.8,2023-10-29
56,783.98,2023-08-29
90,1815.25,2023-11-14
3,1481.29,2023-12-06
49,1956.81,2023-04-26
8,4786.19,2023-04-04
22,600.28,2023-06-08
93,1371.28,2023-12-04
62,4947.72,2023-12-19
36,3320.65,2023-01-10
22,1472.99,2023-09-05
58,4427.1,2023-08-01
3,1301.75,2023-09-03
77,806.63,2023-04-27
31,1621.99,2023-12-09
84,1889.6,2023-09-10
32,3819.83,2023-01-04
99,356.9,2023-03-06
90,1231.21,2023-05-07
19,4745.4,2023-02-19
58,3698.32,2023-12-06
6,2224.7,2023-04-22
70,2468.68,2023-02-02
31,599.16,2023-03-17
83,1365.91,2023-01-01
98,1573.33,2023-01-12
46,2537.31,2023-04-15
8,2587.53,2023-03-13
41,774.17,2023-12-23
89,1548.35,2023-04-16
54,1298.09,2023-12-21
10,720.91,2023-11-19
96,4906.1,2023-04-19
7,4785.82,2023-05-05
10,2733.42,2023-08-03
73,4747.65,2023-04-28
88,854.02,2023-12-31
60,1223.42,2023-07-13
50,2271.35,2023-12-15
66,904.86,2023-10-18
21,2313.43,2023-12-10
21,4016.81,2023-10-21
77,660.83,2023-05-19
81,2365.6,2023-07-11
51,2181.93,2023-09-11
3,3659.44,2023-11-05
94,3496.79,2023-05-27
51,2675.25,2023-06-02
43,631.54,2023-07-27
41,2506.44,2023-06-20
32,1500.59,2023-04-03
95,161.6,2023-11-05
55,989.14,2023-05-07
91,878.62,2023-10-21
42,3408.45,2023-03-16
61,941.79,2023-01-28
48,1122.11,2023-06-02
57,3696.62,2023-08-17
85,3381.25,2023-10-13
47,3450.99,2023-12-20
64,3323.51,2023-05-17
23,3145.54,2023-04-03
18,2651.16,2023-01-22
2,2577.33,2023-02-26
68,4357.99,2023-01-12
70,1437.87,2023-03-17
74,4211.95,2023-11-28
88,2980.57,2023-05-11
68,3394.57,2023-07-15
8,3912.42,2023-10-19
36,1250.58,2023-01-21
82,4533.95,2023-01-23
5,3377.12,2023-12-21
27,2750.77,2023-10-21
79,217.77,2023-08-15
58,4710.73,2023-03-06
10,618.22,2023-03-02
25,1453.31,2023-06-14
68,2322.97,2023-02-22
9,4314.65,2023-09-18
79,4111.51,2023-05-03
33,1750.44,2023-11-07
11,3921.6,2023-06-07
71,4850.02,2023-08-16
50,135.74,2023-02-22
44,3529.4,2023-03-18
79,4096.97,2023-11-03
50,1371.67,2023-08-27
86,4759.59,2023-08-10
9,1916.68,2023-12-06
81,787.88,2023-10-18
77,3796.12,2023-11-03
4,782.8,2023-04-04
49,2832.96,2023-11-19
62,2833.1,2023-01-26
91,614.19,2023-07-09
71,2620.14,2023-07-13
18,1736.54,2023-04-18
44,2154.46,2023-06-25
71,3743.2,2023-07-19
59,1826.95,2023-12-12
94,4217.3,2023-11-03
12,1682.96,2023-06-25
30,4207.3,2023-02-08
34,4106.53,2023-09-07
59,4001.78,2023-07-29
62,4399.37,2023-05-07
27,3034.34,2023-08-30
63,1309.79,2023-07-11
35,3433.25,2023-08-09
44,3441.73,2023-09-08
72,3371.21,2023-12-02
21,4505.06,2023-07-14
78,4892.47,2023-01-14
93,3297.52,2023-11-03
100,250.22,2023-10-19
52,142.48,2023-03-20
63,755.34,2023-02-27
73,3183.56,2023-08-24
12,3985.17,2023-12-21
27,2354.63,2023-09-07
33,3167.92,2023-01-24
45,478.85,2023-02-15
89,1462.8,2023-12-19
33,2412.06,2023-08-06
76,2426.86,2023-12-27
1,2777.28,2023-09-14
14,3246.57,2023-04-06
36,709.94,2023-01-24
77,294.32,2023-09-18
10,300.01,2023-12-24
31,1868.71,2023-11-05
80,2653.41,2023-03-04
89,2823.57,2023-01-01
30,2911.85,2023-11-13
50,534.78,2023-08-08
54,4370.64,2023-01-07
31,4623.61,2023-06-17
44,510.22,2023-03-07
37,372.14,2023-07-19
83,1666.91,2023-05-01
64,1899.41,2023-02-17
57,1929.67,2023-03-30
32,1318.64,2023-11-02
58,3358.14,2023-10-04
87,3775.25,2023-03-26
87,3258.2,2023-12-27
78,1268.94,2023-06-03
87,453.15,2023-05-18
42,4518.65,2023-10-04
54,4401.48,2023-03-15
3,2292.13,2023-08-14
25,1574.64,2023-10-10
78,585.81,2023-03-02
40,434.24,2023-10-30
77,3342.77,2023-03-22
54,2191.45,2023-01-04
40,3006.05,2023-10-28
99,1029.39,2023-10-24
23,3031.52,2023-10-01
85,3703.3,2023-11-17
11,776.27,2023-10-23
37,3570.96,2023-07-01
76,3982.62,2023-04-02
18,119.0,2023-10-29
55,2626.58,2023-02-21
1,4899.25,2023-12-25
88,2862.98,2023-10-12
31,3686.03,2023-07-27
50,1689.67,2023-11-28
22,4872.59,2023-06-13
82,2781.95,2023-06-26
38,3187.62,2023-12-27
49,3647.98,2023-11-24
100,1122.49,2023-01-29
74,4346.35,2023-04-05
79,2976.16,2023-07-20
15,2945.37,2023-12-22
70,4960.61,2023-03-14
97,898.72,2023-05-22
50,3659.58,2023-10-16
97,915.35,2023-07-16
20,2042.13,2023-03-08
68,129.07,2023-09-25
86,4881.31,2023-12-02
99,2667.1,2023-04-12
13,3835.22,2023-04-17
29,4248.1,2023-02-22
12,3815.58,2023-01-18
89,4231.68,2023-02-22
89,812.52,2023-12-22
43,1033.86,2023-03-12
68,456.96,2023-01-24
59,4619.92,2023-06-21
90,4924.69,2023-09-17
47,2301.27,2023-05-02
56,4686.9,2023-01-16
15,1814.61,2023-01-11
81,557.87,2023-09-17
86,4696.51,2023-03-09
75,1711.15,2023-03-11
7,2244.11,2023-12-13
69,209.58,2023-10-13
82,4460.24,2023-08-13
32,4937.24,2023-04-18
92,3922.34,2023-07-26
90,2914.76,2023-01-22
75,927.79,2023-01-15
9,2954.29,2023-07-19
81,4789.8,2023-08-13
15,4235.81,2023-06-12
14,4948.06,2023-03-31
52,2387.78,2023-06-06
5,4658.82,2023-06-30
33,565.02,2023-05-14
11,1517.59,2023-10-18
63,4048.66,2023-10-15
12,3955.93,2023-12-26
14,3989.28,2023-01-14
100,3720.27,2023-07-01
68,673.71,2023-07-03
26,1166.73,2023-11-05
45,2606.57,2023-05-14
71,3617.59,2023-11-14
22,4501.35,2023-03-22
6,1847.41,2023-10-25
55,2852.5,2023-03-05
61,4130.35,2023-09-10
72,3548.22,2023-08-09
28,2169.52,2023-02-28
88,2364.31,2023-01-24
50,1937.71,2023-02-22
40,4957.5,2023-09-19
83,2290.67,2023-02-16
77,1469.89,2023-06-21
20,520.87,2023-03-02
67,4163.09,2023-10-10
58,3122.73,2023-06-06
83,3284.12,2023-04-04
47,2580.68,2023-06-17
40,4121.85,2023-07-15
80,4973.2,2023-02-22
63,2484.94,2023-04-12
30,852.62,2023-08-12
98,911.74,2023-10-14
21,2314.38,2023-11-19
10,2842.77,2023-03-23
58,4772.81,2023-03-20
82,235.53,2023-10-01
62,2364.64,2023-07-01
85,1136.06,2023-01-22
93,1446.43,2023-08-09
96,1302.63,2023-03-27
88,2516.73,2023-06-16
51,1184.33,2023-12-11
29,1554.69,2023-03-14
76,4342.01,2023-10-10
44,2747.98,2023-12-12
15,417.99,2023-01-02
11,4807.42,2023-09-21
85,412.04,2023-07-22
5,3298.96,2023-10-10
16,2197.48,2023-03-27
1,3480.47,2023-07-31
52,2304.51,2023-10-10
92,2042.9,2023-05-30
18,584.38,2023-05-19
59,1936.24,2023-11-16
82,2478.49,2023-01-01
41,4539.59,2023-11-16
75,4646.39,2023-06-15
58,2380.39,2023-11-24
35,3485.75,2023-04-10
59,3513.72,2023-11-25
26,3928.98,2023-04-07
74,2036.9,2023-11-02
47,3447.19,2023-11-23
12,2909.93,2023-10-21
13,2047.16,2023-06-02
44,3410.16,2023-06-01
7,2113.19,2023-12-15
78,4991.06,2023-07-01
43,4843.19,2023-02-18
76,1750.07,2023-10-16
52,3184.71,2023-01-05
82,495.32,2023-05-16
16,1038.53,2023-05-01
48,4399.23,2023-08-15
51,4535.23,2023-11-26
37,2826.41,2023-03-26
63,4213.35,2023-10-07
3,2413.73,2023-11-26
97,2864.98,2023-05-02
33,3307.07,2023-05-03
42,358.86,2023-09-26
79,2022.9,2023-05-27
34,3817.44,2023-04-02
97,2588.32,2023-03-14
28,4279.78,2023-03-19
67,3614.66,2023-10-05
16,3941.11,2023-09-02
83,3312.34,2023-09-10
5,4798.03,2023-03-18
80,409.51,2023-11-22
63,1694.87,2023-09-01
3,4145.02,2023-12-26
28,510.81,2023-04-18
68,1266.24,2023-06-30
54,402.75,2023-05-03
89,3213.11,2023-01-21
6,2214.2,2023-06-09
86,3965.8,2023-12-10
9,1276.91,2023-05-31
47,4224.65,2023-12-20
85,3089.59,2023-10-15
71,3084.54,2023-05-07
77,1884.42,2023-09-08
60,3257.39,2023-12-13
3,139.85,2023-01-01
11,3521.04,2023-06-10
73,1844.13,2023-11-04
77,2412.75,2023-03-12
35,1939.84,2023-11-05
32,1687.14,2023-04-04
95,1630.81,2023-06-28
43,4361.01,2023-08-16
67,1533.61,2023-04-03
70,729.76,2023-09-02
17,1689.46,2023-11-08
16,2369.68,2023-11-14
56,4040.0,2023-12-19
17,1834.63,2023-08-12
92,2174.3,2023-12-26
36,3440.17,2023-09-05
23,817.64,2023-06-09
31,4556.34,2023-03-21
48,2277.89,2023-11-05
52,4859.07,2023-06-27
61,1158.11,2023-12-13
37,1844.08,2023-01-28
25,1692.23,2023-05-21
34,188.71,2023-02-25
57,573.34,2023-01-23
2,3738.86,2023-06-22
44,4700.59,2023-07-31
90,606.99,2023-06-25
79,3293.12,2023-12-06
63,2950.24,2023-04-15
47,648.35,2023-10-12
67,1424.93,2023-02-21
65,3498.76,2023-04-01
72,1792.07,2023-09-12
52,4136.85,2023-11-14
79,390.15,2023-08-03
44,3523.79,2023-07-13
63,536.62,2023-10-20
5,4201.49,2023-07-29
2,4084.27,2023-10-03
3,529.58,2023-09-14
77,184.3,2023-12-18
63,502.07,2023-08-27
12,2799.02,2023-10-15
51,1448.09,2023-02-25
45,3472.7,2023-07-07
34,2810.15,2023-02-27
36,2733.14,2023-05-25
61,4609.62,2023-09-22
43,2328.42,2023-04-16
76,671.52,2023-09-09
66,4349.95,2023-07-02
80,700.59,2023-10-02
91,3776.14,2023-10-12
69,4450.06,2023-01-04
75,2693.21,2023-03-25
51,1817.16,2023-06-03
1,4761.79,2023-03-19
93,873.15,2023-05-23
9,926.78,2023-04-18
68,2002.37,2023-03-04
92,4865.45,2023-01-01
10,466.57,2023-09-20
71,1084.31,2023-08-02
5,4130.65,2023-02-04
39,2693.22,2023-10-26
76,3890.04,2023-03-08
43,3365.58,2023-08-20
46,409.94,2023-10-10
78,4561.29,2023-01-11
77,1504.06,2023-05-27
31,4478.33,2023-01-16
82,3770.7,2023-01-03
44,943.41,2023-02-16
49,1595.82,2023-06-17
79,3226.98,2023-05-25
31,313.51,2023-06-18
6,2638.09,2023-11-27
88,2308.52,2023-02-16
18,2546.68,2023-09-14
80,681.13,2023-05-25
56,2610.73,2023-12-12
24,1501.82,2023-11-19
81,3225.39,2023-03-07
14,2854.68,2023-08-27
48,969.81,2023-04-19
6,2414.38,2023-11-23
18,4728.55,2023-09-25
21,1492.86,2023-09-24
17,798.15,2023-02-06
72,4664.99,2023-08-16
47,4412.69,2023-12-06
16,4218.9,2023-08-14
38,2530.14,2023-10-01
72,4603.49,2023-05-25
100,2741.34,2023-03-21
88,408.5,2023-12-02
44,3236.58,2023-12-13
67,1641.95,2023-12-25
57,558.42,2023-05-25
4,4112.76,2023-07-14
47,3099.48,2023-06-06
27,3437.87,2023-11-01
41,1785.96,2023-03-31
50,1772.12,2023-06-20
59,1660.91,2023-07-21
54,3622.37,2023-12-22
65,3286.64,2023-08-27
99,2118.44,2023-01-20
9,925.29,2023-07-03
37,2762.43,2023-05-29
22,2428.57,2023-12-17
59,2463.74,2023-02-24
49,812.22,2023-01-02
9,597.48,2023-12-04
93,3750.82,2023-01-03
76,3375.82,2023-06-08
78,3491.43,2023-10-19
86,1021.04,2023-10-19
50,4472.4,2023-01-12
73,1763.24,2023-06-27
81,3582.68,2023-07-23
94,4459.97,2023-10-19
97,1166.87,2023-03-10
76,1708.02,2023-08-31
81,2456.65,2023-07-08
80,4362.83,2023-11-05
33,3251.21,2023-08-05
39,3830.62,2023-07-11
46,1717.1,2023-12-16
35,2788.52,2023-09-25
61,828.39,2023-01-23
65,988.49,2023-09-16
21,1344.33,2023-05-31
28,2977.22,2023-02-04
4,2963.52,2023-02-05
47,1154.0,2023-03-03
33,2130.2,2023-08-07
11,2062.78,2023-03-21
55,4261.36,2023-10-01
62,3374.02,2023-05-06
79,338.36,2023-02-10
86,3273.57,2023-04-28
9,1250.5,2023-01-07
80,4290.98,2023-02-02
80,3081.5,2023-11-23
69,403.81,2023-01-10
40,3677.34,2023-02-02
16,4203.21,2023-11-05
77,1326.93,2023-07-31
92,3321.01,2023-03-04
82,4708.52,2023-03-28
23,4619.39,2023-05-02
4,3345.92,2023-03-31
3,4235.26,2023-09-05
67,1075.07,2023-07-20
76,3304.12,2023-11-16
44,4930.75,2023-09-13
37,1800.84,2023-01-09
74,3944.72,2023-08-20
49,632.86,2023-03-04
32,4024.85,2023-03-08
95,2180.37,2023-03-11
44,1857.73,2023-04-02
23,4058.8,2023-01-29
62,4162.65,2023-01-29
65,4074.89,2023-08-11
40,614.7,2023-02-16
51,2765.56,2023-01-20
8,1424.57,2023-03-24
78,4863.03,2023-05-08
41,2394.96,2023-04-18
11,504.28,2023-08-26
94,4988.47,2023-07-22
87,188.95,2023-06-03
18,1954.9,2023-01-04
74,1004.12,2023-11-25
50,3716.25,2023-08-03
53,4613.72,2023-05-03
19,1959.85,2023-07-27
14,1870.9,2023-09-04
40,3628.68,2023-12-04
5,632.6,2023-01-15
96,1184.23,2023-03-14
30,2417.02,2023-09-19
11,4722.42,2023-06-09
87,125.08,2023-04-14
79,3441.9,2023-07-10
62,2518.02,2023-06-16
11,1791.75,2023-04-23
89,3528.52,2023-09-05
51,2428.98,2023-12-16
81,3013.74,2023-08-20
73,3068.2,2023-04-26
68,2801.82,2023-03-12
17,3077.52,2023-04-04
66,4195.27,2023-06-03
32,3659.41,2023-04-13
41,2373.46,2023-03-10
81,2857.15,2023-11-18
40,477.16,2023-01-23
36,2386.14,2023-12-06
49,185.71,2023-02-18
9,2759.15,2023-05-23
43,2182.36,2023-09-22
89,4707.39,2023-09-30
75,2474.96,2023-07-02
93,2809.54,2023-10-26
14,1632.19,2023-07-18
65,1005.17,2023-03-09
100,3237.21,2023-02-03
56,3780.59,2023-05-05
100,4441.63,2023-02-15
61,2095.87,2023-04-02
2,319.28,2023-07-22
67,4643.4,2023-04-11
56,4270.01,2023-03-06
48,1978.98,2023-03-28
98,690.16,2023-07-12
35,4460.02,2023-03-01
1,3325.18,2023-12-23
8,4308.69,2023-06-07
38,537.66,2023-12-14
56,3468.17,2023-08-02
47,4054.97,2023-08-12
22,2858.27,2023-02-25
46,1177.85,2023-01-15
72,4811.0,2023-03-22
7,1872.41,2023-08-11
42,2557.06,2023-04-22
9,729.52,2023-02-04
50,872.28,2023-10-26
78,292.8,2023-11-18
22,2270.42,2023-10-14
100,4084.79,2023-12-11
43,257.08,2023-07-08
41,4347.66,2023-04-10
10,562.1,2023-01-25
86,3624.81,2023-02-03
42,3427.42,2023-07-16
50,4097.6,2023-08-03
26,1229.88,2023-11-03
16,232.63,2023-10-30
16,2837.35,2023-02-19
59,2191.27,2023-02-05
59,1367.83,2023-01-16
36,1965.1,2023-08-29
19,3086.98,2023-05-22
19,1568.86,2023-11-30
85,784.13,2023-11-20
34,4666.15,2023-08-02
4,2517.93,2023-05-16
27,533.74,2023-02-25
18,2370.04,2023-09-09
98,4740.7,2023-07-02
13,4394.32,2023-08-27
64,1123.82,2023-11-07
17,3833.12,2023-10-07
8,4671.94,2023-02-18
2,1687.69,2023-01-18
67,3364.1,2023-12-22
96,1037.75,2023-02-25
69,2703.1,2023-05-02
58,1930.09,2023-11-04
33,855.94,2023-06-29
1,406.62,2023-05-12
32,2449.13,2023-03-25
23,2949.77,2023-02-05
77,1772.72,2023-05-30
68,339.98,2023-05-20
75,474.93,2023-07-04
87,295.53,2023-02-03
2,2530.49,2023-06-12
13,2057.34,2023-04-09
46,3916.61,2023-11-18
93,155.77,2023-03-27
44,3192.98,2023-09-13
80,637.55,2023-11-08
54,4122.65,2023-11-11
22,4914.29,2023-04-08
65,1191.79,2023-10-17
75,3421.92,2023-02-18
13,1529.03,2023-05-29
56,4548.1,2023-01-19
95,1752.07,2023-04-08
14,1884.89,2023-02-11
79,1823.05,2023-05-30
94,3762.89,2023-07-04
53,3060.55,2023-09-17
43,1949.41,2023-08-10
100,4929.89,2023-11-01
22,2430.71,2023-12-30
21,4070.39,2023-12-18
58,201.95,2023-11-08
71,2921.71,2023-11-03
84,274.94,2023-07-30
99,3657.29,2023-11-12
21,301.83,2023-05-30
2,816.22,2023-10-31
82,3335.29,2023-08-21
36,3965.71,2023-01-03
82,313.3,2023-09-13
48,1039.33,2023-05-08
84,3847.28,2023-03-24
16,3523.75,2023-03-07
50,782.77,2023-01-29
81,1107.28,2023-05-16
39,4752.86,2023-03-09
23,1225.28,2023-08-09
18,473.63,2023-11-06
9,1362.25,2023-03-13
94,3760.72,2023-04-07
36,3470.99,2023-05-21
52,1192.83,2023-10-11
53,3757.42,2023-09-20
45,1852.98,2023-11-04
66,3752.16,2023-07-11
25,2650.34,2023-05-09
19,4650.37,2023-04-07
90,4964.19,2023-08-11
85,4616.01,2023-01-28
49,1306.39,2023-03-02
31,4050.64,2023-08-11
75,2723.98,2023-12-24
38,4385.38,2023-07-13
18,2248.86,2023-06-07
32,2105.57,2023-09-04
24,3920.67,2023-05-21
38,3838.99,2023-03-17
58,2771.21,2023-02-10
23,1582.78,2023-07-29
100,2314.16,2023-10-26
91,2886.76,2023-05-02
31,4386.47,2023-08-04
91,3796.3,2023-04-14
52,754.51,2023-12-16
99,2279.55,2023-07-31
53,431.25,2023-01-21
50,451.19,2023-03-19
100,3178.65,2023-09-05
4,4937.49,2023-12-23
56,4959.04,2023-10-06
73,1383.13,2023-11-27
70,3604.69,2023-02-11
15,1422.64,2023-07-11
26,1188.65,2023-08-17
43,4799.11,2023-01-25
95,4516.91,2023-05-13
91,116.57,2023-03-16
32,119.57,2023-06-26
36,4807.78,2023-10-07
34,2125.82,2023-03-24
96,1912.94,2023-02-23
29,1626.31,2023-03-26
77,1022.25,2023-05-08
94,2600.68,2023-03-25
99,1495.17,2023-02-25
40,996.3,2023-12-04
70,3253.33,2023-06-15
